Independent Variable - Plot	Dependent Variable - Plot
1034	2.37E+09
1035	2.37E+09
1036	2.37E+09
1037	2.37E+09
1038	2.37E+09
1039	2.38E+09
1040	2.38E+09
1041	2.38E+09
1042	2.38E+09
1043	2.39E+09
1044	2.39E+09
1045	2.39E+09
1046	2.39E+09
1047	2.40E+09
1048	2.40E+09
1049	2.40E+09
1050	2.40E+09
1051	2.40E+09
1052	2.41E+09
1053	2.41E+09
1054	2.41E+09
1055	2.41E+09
1056	2.42E+09
1057	2.42E+09
1058	2.42E+09
1059	2.42E+09
1060	2.42E+09
1061	2.43E+09
1062	2.43E+09
1063	2.43E+09
1064	2.43E+09
1065	2.44E+09
1066	2.44E+09
1067	2.44E+09
1068	2.44E+09
1069	2.45E+09
1070	2.45E+09
1071	2.45E+09
1072	2.45E+09
1073	2.45E+09
1074	2.46E+09
1075	2.46E+09
1076	2.46E+09
1077	2.46E+09
1078	2.47E+09
1079	2.47E+09
1080	2.47E+09
1081	2.47E+09
1082	2.48E+09
1083	2.48E+09
1084	2.48E+09
1085	2.48E+09
1086	2.48E+09
1087	2.49E+09
1088	2.49E+09
1089	2.49E+09
1090	2.49E+09
1091	2.50E+09
1092	2.50E+09
1093	2.50E+09
1094	2.50E+09
1095	2.50E+09
1096	2.51E+09
1097	2.51E+09
1098	2.51E+09
1099	2.51E+09
1100	2.52E+09
1101	2.52E+09
1102	2.52E+09
1103	2.52E+09
1104	2.53E+09
1105	2.53E+09
1106	2.53E+09
1107	2.53E+09
1108	2.53E+09
1109	2.54E+09
1110	2.54E+09
1111	2.54E+09
1112	2.54E+09
1113	2.55E+09
1114	2.55E+09
1115	2.55E+09
1116	2.55E+09
1117	2.56E+09
1118	2.56E+09
1119	2.56E+09
1120	2.56E+09
1121	2.56E+09
1122	2.57E+09
1123	2.57E+09
1124	2.57E+09
1125	2.57E+09
1126	2.58E+09
1127	2.58E+09
1128	2.58E+09
1129	2.58E+09
1130	2.58E+09
1131	2.59E+09
1132	2.59E+09
1133	2.59E+09
1134	2.59E+09
1135	2.60E+09
1136	2.60E+09
1137	2.60E+09
1138	2.60E+09
1139	2.61E+09
1140	2.61E+09
1141	2.61E+09
1142	2.61E+09
1143	2.61E+09
1144	2.62E+09
1145	2.62E+09
1146	2.62E+09
1147	2.62E+09
1148	2.63E+09
1149	2.63E+09
1150	2.63E+09
1151	2.63E+09
1152	2.64E+09
1153	2.64E+09
1154	2.64E+09
1155	2.64E+09
1156	2.64E+09
1157	2.65E+09
1158	2.65E+09
1159	2.65E+09
1160	2.65E+09
1161	2.66E+09
1162	2.66E+09
1163	2.66E+09
1164	2.66E+09
1165	2.67E+09
1166	2.67E+09
1167	2.67E+09
1168	2.67E+09
1169	2.67E+09
1170	2.68E+09
1171	2.68E+09
1172	2.68E+09
1173	2.68E+09
1174	2.69E+09
1175	2.69E+09
1176	2.69E+09
1177	2.69E+09
